amount_inr,is_business_hours,hour_of_day,action_code,geo_code,label,action_name,geo_name,predicted_label,anomaly_score,risk_score_0_100
4920078.9,0,4,1,5,-1,BULK_EXPORT,"Moscow, RU",-1,-0.129326668678577,98
30264.64,1,12,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.19047706048258078,11
12952.19,1,15,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.21591736390573307,4
16232.55,1,16,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.1797354632948343,14
5938.86,1,9,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.1620049446981699,19
33127.96,1,9,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.10799431795628911,33
44672.06,1,10,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.12481297166878047,29
4371.61,1,10,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.12133650556141051,30
11575.81,1,12,0,2,1,BOND_QUERY,"Delhi, DL",1,0.17201862570073656,16
15671.19,1,17,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.15566230828044986,20
63524.14,1,13,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.05310331139050406,48
4884.33,1,9,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.17426088745495633,15
30897.0,1,10,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.1433753364363622,24
64463.71,1,16,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.07085905477212218,43
13091.24,1,17,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.1571934473257387,20
61390.28,1,13,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.09505372296242254,37
57591.67,1,15,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.09822823107621603,36
17677.28,1,14,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.13594272697536486,26
50475.68,1,9,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.11665421577643287,31
20352.83,1,15,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.18931343183439725,11
6225.43,1,10,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.18915541234333522,11
6854.67,1,13,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.2024385471434887,8
23446.94,1,14,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.13387101510392618,26
29274.18,1,9,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.16353913740647957,18
5268.37,1,9,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.17781632235738554,14
1464.04,1,12,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.1911172103563426,11
2769.69,1,9,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.1587922474346079,20
16346.47,1,16,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.14172696823916137,24
2667024.35,0,3,17,4,-1,UNAUTHORIZED_TRADE,"Lagos, NG",-1,-0.08302682280892915,85
13463.53,1,9,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.17195760724305237,16
2182.01,1,12,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.172962749145112,16
255.86,1,10,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.19382794351282062,10
19981.76,1,16,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.18086081343980037,13
75720.79,1,14,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.06411907191903299,45
20244.44,1,14,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.21253560571396912,5
27475.72,1,16,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.15234128836469962,21
32536.66,1,14,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.18264475466714897,13
13552.37,1,13,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.21976828404584037,3
18474.33,1,12,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.20481114129858052,7
376.15,1,11,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.1646481478638081,18
5430.13,1,13,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.2198618363557046,3
10347.28,1,17,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.130303330187299,27
35393.5,1,10,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.09389129020548526,37
4668.47,1,12,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.22384625575900424,2
22777.78,1,10,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.10068122225463483,35
25271.15,1,16,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.18093305181048847,13
7846.89,1,13,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.19301852845291467,10
15698.06,1,11,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.1914880295730873,11
5348.39,1,13,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.2014331710380417,8
2515.91,1,15,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.14793446388885179,22
11137.34,1,14,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.20954959178719446,6
1080.29,1,14,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.18891565964193036,11
88028.77,1,9,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.05616452322169585,47
1109.91,1,17,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.15978499997138845,19
28641.56,1,17,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.08447479777861366,40
44785.37,1,15,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.070178311001169,44
9245.66,1,9,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.1853668022265048,12
4387.66,1,12,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.1947183197905069,10
15066.75,1,16,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.1993658208704353,8
10822.88,1,11,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.12076533423466829,30
2628.08,1,13,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.2214650392122518,2
7618.86,1,10,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.17837977619005635,14
14066.03,1,16,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.1770964922499737,15
5125.45,1,13,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.21516729735981754,4
42398.58,1,17,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.1114922233096135,32
25448.01,1,14,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.1884857446079971,11
49677.04,1,9,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.059600095703818856,47
1452.11,1,17,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.1506946401551229,22
5099.63,1,15,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.12666183137673148,28
31970.49,1,13,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.17687171377308986,15
1035.14,1,10,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.18589943218394456,12
11533.63,1,9,0,2,1,BOND_QUERY,"Delhi, DL",1,0.14380285700573398,24
30965.64,1,17,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.15261693967025702,21
6374.24,1,11,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.2207975163161326,3
347.53,1,13,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.14114515469441186,24
10466.42,1,14,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.21927462901107386,3
11932.12,1,16,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.134207596855058,26
6049.9,1,12,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.1980480476316827,9
14363.69,1,13,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.22181134029290134,2
9707.75,1,17,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.15857346908200226,20
7381.95,1,17,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.15858143518974965,20
493.56,1,11,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.19784534540658266,9
98549.63,1,9,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.03722357917533059,53
13600.4,1,10,0,2,1,BOND_QUERY,"Delhi, DL",1,0.15874189744436618,20
3203.65,1,9,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.11342881508965874,32
362.61,1,10,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.1769726215581665,15
19365.09,1,10,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.20669419188797927,6
5547.15,1,14,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.1952506058819617,10
10174.82,1,16,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.12797708081011228,28
10457.57,1,9,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.18726005949158636,12
2932.42,1,13,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.1423343855393293,24
1596.11,1,10,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.17009528448608002,16
60325.37,1,16,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.06764358417059846,44
1646.14,1,15,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.1839926051166763,13
9281.76,1,11,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.2145148150612397,4
4752.93,1,11,0,2,1,BOND_QUERY,"Delhi, DL",1,0.1678746035295695,17
60638.26,1,13,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.08048033569183588,41
66333.97,1,17,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.04622192855614804,50
48125.21,1,13,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.06792491540940993,44
3980.07,1,10,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.19621271059713769,9
11703.04,1,15,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.15883187690048134,19
11763.63,1,12,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.19881907681566302,9
1717.47,1,17,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.1463146001786219,23
23194.74,1,14,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.17267068022162524,16
0.19,0,20,15,5,-1,UNAUTHORIZED_API_CALL,"Moscow, RU",-1,-0.02442872266887064,69
66873.02,1,13,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.041387413219888924,52
13262.31,1,13,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.14017864834971516,25
91132.75,1,9,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.05289007350755082,48
4231.54,1,9,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.12290516831173015,29
477.21,1,14,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.2076653809626237,6
7647.28,1,13,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.16013121870885255,19
16439.42,1,11,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.1520502312945522,21
2343069.06,0,0,3,5,-1,BULK_POSITION_EXPORT,"Moscow, RU",-1,-0.11041453427559389,93
8027.54,1,9,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.183138083959426,13
70125.61,1,15,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.07925794822248378,41
7097.8,1,10,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.18283014386025093,13
3202.21,1,15,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.12893312967631576,28
31823.31,1,13,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1288819976457104,28
10974.88,1,16,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.11864927777273704,30
7490.81,1,14,0,2,1,BOND_QUERY,"Delhi, DL",1,0.16732963727638311,17
25678.77,1,16,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.09636249542745601,37
25183.06,1,12,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.1138750768222958,32
0.14,0,21,1,3,-1,BULK_EXPORT,"Dubai, UAE",-1,-0.033390854991044217,72
12906.47,1,13,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.1990129001142683,9
0.22,0,3,17,1,-1,UNAUTHORIZED_TRADE,"Beijing, CN",-1,-0.04212390606449945,74
17825.14,1,13,0,2,1,BOND_QUERY,"Delhi, DL",1,0.16461328378011636,18
12000.65,1,9,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.16276442620828158,18
9349.12,1,11,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.21112446224740167,5
6290.19,1,17,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.1859667698800216,12
7262.08,1,13,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.2166179411515367,4
2064.26,1,12,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.20774170179774448,6
19505.22,1,16,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.11540095925068661,31
4935.78,1,16,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.16007624426167533,19
2233.65,1,12,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.2053188320565651,7
2108.27,1,14,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.19074740931453799,11
17879.47,1,14,11,2,1,RATE_CHECK,"Delhi, DL",1,0.20988690469493543,6
31916.27,1,16,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.1596444868679775,19
44659.37,1,10,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.0730760682922319,43
43512.9,1,17,0,2,1,BOND_QUERY,"Delhi, DL",1,0.07878592086471059,41
14274.72,1,12,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.1441833757589427,23
2925.8,1,13,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.19987014664506814,8
14767.11,1,10,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.13270116754327355,27
0.94,0,23,1,3,-1,BULK_EXPORT,"Dubai, UAE",-1,-0.04336509116354825,75
3834.11,1,15,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.20165011756127166,8
19403.89,1,17,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.175570841299877,15
8128.19,1,16,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.13629706971351102,26
4058.01,1,9,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.15803074078248386,20
37396.91,1,11,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.12268926187178031,29
3729.41,1,11,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.14687755534865127,23
3353.89,1,14,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.12616367726630073,28
18774.11,1,15,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.14542277958537092,23
9036.81,1,16,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.1445361562181119,23
10953.96,1,15,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.1924455945431262,10
1914.51,1,16,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.18755799006929091,12
4366.54,1,12,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.21742280325873198,4
4530.27,1,16,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.14101953644736936,24
848.02,1,9,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.1536784535986312,21
56476.22,1,16,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.04076764436380853,52
9694.47,1,12,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.15709232972455955,20
62472.19,1,13,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.09077728715681421,38
11746.89,1,13,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.2055307663195039,7
4192.52,1,17,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.15609544783931584,20
14885.38,1,13,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.2176244140143498,3
21071.11,1,10,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.18633835286598965,12
31721.81,1,11,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.16937128886576613,17
1392.14,1,11,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.15533707334603658,20
1179.09,1,12,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.205045803569966,7
2863.79,1,14,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.20804247507705304,6
1324.55,1,9,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.15383051280183185,21
4958.37,1,11,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.2033225613320388,7
4796.79,1,14,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1592058367808986,19
10552.99,1,13,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.18924241513800705,11
25657.99,1,11,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.1744289059226531,15
42442.24,1,12,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.13143670606207292,27
10826.15,1,10,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.21101735025955892,5
2276.51,1,12,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.1315163958747999,27
17756.5,1,12,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.22066149307870397,3
2271.48,1,9,0,2,1,BOND_QUERY,"Delhi, DL",1,0.1399317587269165,25
9015.84,1,11,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.21024292809921197,5
33679.98,1,10,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.1586261376198035,20
3691.85,1,10,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.20926032136139272,6
1177.59,1,12,8,6,1,LOGIN_SUCCESS,"Mumbai, MH",1,0.18820330375164523,11
15536.85,1,15,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.21704444829954816,4
4798.77,1,17,19,2,1,VIEW_RECORD,"Delhi, DL",1,0.11502935177078522,31
52680.83,1,16,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.10443146664079161,34
5034.09,1,12,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.19532846977282475,10
17150.49,1,14,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.1421273851105821,24
3472.8,1,15,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.20587123702212784,7
30695.58,1,13,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.11762399757466468,31
12820.25,1,14,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.17812372746109545,14
6852.68,1,15,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.20854055194483978,6
5818.79,1,14,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.173685839247484,15
10515.54,1,9,5,0,1,DISBURSEMENT_VIEW,"Bangalore, KA",1,0.1740892826487218,15
0.47,0,2,14,1,-1,SEND_LARGE_ATTACHMENT_EXTERNAL,"Beijing, CN",-1,-0.04136187350096998,74
36743.6,1,16,18,2,1,UPDATE_RECORD,"Delhi, DL",1,0.1115179748684536,32
209.39,1,12,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.1970220937490199,9
18836.19,1,17,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.13679328052841233,26
9312.12,1,11,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.12299645426443162,29
1507.15,1,14,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.20889756459402942,6
23866.62,1,17,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.14498107049579068,23
86212.16,1,14,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.011158978154897747,60
3194.86,1,17,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.1815880215667377,13
45028.37,1,13,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.13069320466920153,27
21103.21,1,17,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.17466233416482818,15
27604.12,1,9,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.08758103877569068,39
6239.04,1,14,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.1896761715156734,11
32425.77,1,9,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.1236164847457738,29
15886.46,1,12,10,6,1,POSITION_VIEW,"Mumbai, MH",1,0.19420140965779176,10
6171.74,1,14,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.2077363652394289,6
30912.84,1,11,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.14811711174021752,22
29724.16,1,11,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.1552838746005092,20
7541.63,1,10,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.2086812066232493,6
4703.95,1,9,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.19385310659421123,10
31913.19,1,14,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.16147495313568067,19
27975.18,1,10,0,2,1,BOND_QUERY,"Delhi, DL",1,0.1261260296346154,28
5675.28,1,17,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.16101867301567357,19
2024.99,1,17,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.15083216682115969,22
2094.41,1,12,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.11609090693723567,31
15447.4,1,13,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.20252939159109012,8
13638.06,1,9,11,0,1,RATE_CHECK,"Bangalore, KA",1,0.16722419504797664,17
4807.53,1,12,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.1546367643430448,21
2679.88,1,17,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.16647802886840346,17
43234.96,1,9,8,2,1,LOGIN_SUCCESS,"Delhi, DL",1,0.13842121849095823,25
2013532.87,0,2,16,1,-1,UNAUTHORIZED_DISBURSEMENT,"Beijing, CN",-1,-0.09737077729735122,89
10892.22,1,13,19,0,1,VIEW_RECORD,"Bangalore, KA",1,0.15025885782495774,22
5587.94,1,13,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.19011782398722193,11
0.34,0,1,3,3,-1,BULK_POSITION_EXPORT,"Dubai, UAE",-1,-0.04813837389171616,76
27070.87,1,13,5,6,1,DISBURSEMENT_VIEW,"Mumbai, MH",1,0.17281207451839237,16
7170.03,1,14,7,0,1,LOAN_STATUS_CHECK,"Bangalore, KA",1,0.21792740220748402,3
11563.94,1,13,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.1483669572358104,22
33169.37,1,12,0,2,1,BOND_QUERY,"Delhi, DL",1,0.12697933870124145,28
45169.61,1,13,8,0,1,LOGIN_SUCCESS,"Bangalore, KA",1,0.15391403835176343,21
3048.47,1,11,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.21661303215310174,4
6016.3,1,16,19,6,1,VIEW_RECORD,"Mumbai, MH",1,0.11619360079567553,31
20784.78,1,9,11,2,1,RATE_CHECK,"Delhi, DL",1,0.17814451873641501,14
18575.62,1,9,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.1057671998368167,34
2449.43,1,10,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.20856578262954534,6
27697.36,1,9,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.08593934759736754,39
23255.74,1,13,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.12000524237820465,30
3374.18,1,11,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.21552207658936873,4
27791.68,1,10,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.12649663978277725,28
3727.11,1,14,11,2,1,RATE_CHECK,"Delhi, DL",1,0.21088616778210684,5
3611.98,1,14,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.1941712881929794,10
5013.97,1,12,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.22008355342238534,3
8981.18,1,11,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.18584640560845056,12
7252.73,1,11,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.1578266240243949,20
3719.6,1,13,5,2,1,DISBURSEMENT_VIEW,"Delhi, DL",1,0.21833532799639488,3
252.25,1,15,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.1267734695446887,28
12148.08,1,10,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.1573084345592295,20
11763.75,1,15,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.12196295505307853,30
9406.78,1,9,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.17890925845066952,14
18105.13,1,9,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.19018143597542986,11
1780.4,1,16,0,0,1,BOND_QUERY,"Bangalore, KA",1,0.12902207087396467,28
32219.69,1,13,0,2,1,BOND_QUERY,"Delhi, DL",1,0.13306311004612714,27
12430.91,1,15,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.19173976569911055,11
2347.96,1,9,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.19436659219916363,10
31642.03,1,14,7,6,1,LOAN_STATUS_CHECK,"Mumbai, MH",1,0.17436353591911374,15
217.29,1,13,6,2,1,DOMESTIC_TRANSFER,"Delhi, DL",1,0.20661878812992984,6
4899.32,1,14,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.12917681222036725,28
18434.08,1,11,13,2,1,SEND_EMAIL,"Delhi, DL",1,0.18500721310042412,12
38004.17,1,14,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.08947393302627571,38
2119.49,1,13,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.2170938088576751,4
1540.63,1,13,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.21466132553076644,4
2703.67,1,13,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.13686813447089452,25
4155.3,1,9,10,2,1,POSITION_VIEW,"Delhi, DL",1,0.1938815888773049,10
19144.92,1,13,4,0,1,CUSTOMER_SEARCH,"Bangalore, KA",1,0.19027287277749189,11
3072.62,1,10,10,0,1,POSITION_VIEW,"Bangalore, KA",1,0.1957897305579474,9
57650.33,1,16,11,6,1,RATE_CHECK,"Mumbai, MH",1,0.08074243952820204,41
119.79,1,14,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.19427778208142277,10
32444.35,1,10,6,0,1,DOMESTIC_TRANSFER,"Bangalore, KA",1,0.16147789995207829,19
84395.21,1,12,7,2,1,LOAN_STATUS_CHECK,"Delhi, DL",1,0.07311958451788547,43
870.82,1,11,13,6,1,SEND_EMAIL,"Mumbai, MH",1,0.15497141153243843,21
1118.84,1,10,4,6,1,CUSTOMER_SEARCH,"Mumbai, MH",1,0.15600281830108936,20
3698.29,1,13,18,6,1,UPDATE_RECORD,"Mumbai, MH",1,0.1390802118361954,25
13139.1,1,16,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.19299294845818538,10
2913.86,1,13,13,0,1,SEND_EMAIL,"Bangalore, KA",1,0.18215856376010742,13
3256.95,1,12,6,6,1,DOMESTIC_TRANSFER,"Mumbai, MH",1,0.19769886226148053,9
8150.23,1,14,18,0,1,UPDATE_RECORD,"Bangalore, KA",1,0.16106067890823428,19
158.53,1,11,4,2,1,CUSTOMER_SEARCH,"Delhi, DL",1,0.19312652067353037,10
3434.13,1,9,0,6,1,BOND_QUERY,"Mumbai, MH",1,0.10416052279682042,34
